"token_id","token_string","count"
"19651","Ġcelebrated","1808708"
"19419","Ġconstituted","1808647"
"13834","Av","1808403"
"19763","Ġmanipulation","1808394"
"19867","Ġbloody","1808300"
"19448","Ġreproductive","1807769"
"19607","Ġhills","1807746"
"19556","Ġpathogenesis","1807716"
"19734","Ġminus","1807626"
"20283","ono","1807406"
"18392","247","1806779"
"18901","ĠEver","1806572"
"19535","Ġrobbery","1806380"
"20974","returns","1806335"
"19401","Ġconsiders","1806285"
"9601","ĠMean","1806039"
"13246","ĠâĪ","1805990"
"19517","ĠHP","1805660"
"20694","228","1805578"
"20083","Watch","1805487"
"19492","Ġcrops","1805376"
"19898","ĠOlympic","1805374"
"19638","Ġspectroscopy","1805309"
"18940","ĠAu","1805302"
"19717","ĠChristopher","1805161"
"4551","aught","1805155"
"19714","Ġbanking","1804371"
"1150","Ġloc","1804242"
"14706","Ð¾Ð¶","1804120"
"4053","vention","1803846"
"16858","fulness","1803829"
"19350","formula","1803707"
"19220","ĠGET","1803450"
"20443","July","1803398"
"8761","Ġprofession","1803349"
"19181","]{}.","1803213"
"19543","Ġinventory","1803185"
"19497","Ġkeen","1803023"
"13537","ressing","1803017"
"19998","Player","1802751"
"18435","ĠSummary","1802688"
"19379","Ġbilateral","1802369"
"9039","Ġcalc","1802362"
"19553","Ġretrieve","1802237"
"19179","ĠComputer","1802199"
"19190","ĠEconomic","1801961"
"19783","parallel","1801938"
"19109","Ġces","1801743"
"19911","Ġoverexpression","1801701"
"20273","(!","1801662"
"15164","rg","1801615"
"19918","Ġcytokine","1801463"
"18665","ĠCut","1801381"
"17374","Ġfoo","1801187"
"6188","oom","1800988"
"19489","Ġcharity","1800899"
"17846","Ġtut","1800846"
"17775","ĠMessage","1800751"
"19539","Ġproves","1800630"
"16628","Consider","1800373"
"4656","Ġrestrict","1800095"
"18983","Ġprognostic","1799975"
"18350","=#","1799847"
"19529","Ġsubmission","1799827"
"20130","oria","1799762"
"19501","Ġbreakdown","1799740"
"19377","springframework","1799502"
"13263","season","1799351"
"15941","ĠGraph","1799286"
"20027","CAP","1799098"
"18474",")->","1798947"
"4598","../../","1798603"
"19781","Ġhollow","1798554"
"19211","Ġcabinet","1798544"
"19187","Ġresection","1798432"
"19439","Ġdischarged","1798391"
"3768","Ġaw","1798070"
"19455","Ġinevitable","1798063"
"19195","Ġstatutes","1797909"
"19363","Ġincoming","1797899"
"19495","Ġdisable","1797764"
"11806","door","1797750"
"16190","etal","1797482"
"19557","===============","1797205"
"19167","ĠâĨĴ","1797079"
"19508","Ġstrongest","1796403"
"11141","Arg","1796323"
"13188","Ġinsect","1796125"
"18601","VR","1796007"
"7448","/-","1795657"
"19204","Ġnovels","1795297"
"20266","August","1795126"
"2001","outh","1795031"
"10757","acity","1795017"
"16436","ãĤ¯","1794858"
"19639","âĢ¦.","1794656"
"19872","ĠEvans","1794277"
"19478","Ġqualify","1794019"
"16409","rik","1793832"
"7724","ĠServ","1793668"
"19869","ĠBerg","1793662"
"19881","arin","1793534"
"19724","(-\","1793329"
"21611","Msg","1793143"
"19310","Ġblend","1793094"
"19732","Ġlever","1793037"
"19002","})=","1792978"
"15920","Ġhemat","1792967"
"19425","ĠPremier","1792958"
"19486","Ġovert","1792897"
"20768","Est","1792398"
"15264","Ġbuf","1792397"
"1702","================","1792263"
"20598","Old","1792025"
"16400","Ġoverwhelming","1791982"
"18985","ĠJonathan","1791595"
"19797","Ġachievement","1791498"
"19036","ĠTraining","1791465"
"19585","ĠBaltimore","1791307"
"2849","Ġmagn","1791259"
"10475","uct","1791206"
"14349","Ġgig","1791145"
"15752","arity","1790911"
"19933","Ġbru","1790793"
"19418","Ġcoaches","1790496"
"19470","Ġ|=","1790416"
"16944","ĠCG","1790345"
"19404","Ġsurvivors","1790277"
"9838","Ġrein","1790212"
"19640","Ġvaccination","1790194"
"20330","Directory","1790121"
"7109","tex","1789977"
"20118","Ġantioxidant","1789876"
"16287","ÏĢÎ¿","1789555"
"18881","Ġ220","1789412"
"7411","iral","1789337"
"19468","Ġquark","1789305"
"20159","ĠOrleans","1789124"
"11860","shot","1789102"
"19309","Ġpause","1788795"
"19443","217","1788693"
"19627","Ġorthogonal","1788658"
"6058","gin","1788631"
"13884","mate","1788614"
"19584","Ġassumes","1788496"
"19473","Ġsooner","1788380"
"18822","Ġ.$$","1788315"
"19498","ĠStewart","1788280"
"19774","Func","1788168"
"19827","Ġmonster","1787899"
"19423","ĠHerm","1787879"
"13630","Ġdiscount","1787754"
"19440","Ġprecedent","1787719"
"5681","going","1787501"
"18973","ĠRegion","1787288"
"19663","Ġsoluble","1787187"
"16937","orb","1787147"
"7575","PU","1786802"
"9889","lections","1786727"
"17044","BN","1786570"
"19616","Ġspecialist","1786424"
"19493","umble","1786390"
"20777","308","1785747"
"20545","Ġluminosity","1785559"
"17366","Ã¤l","1785300"
"5320","Ġextrem","1785229"
"19544","ĠCohen","1785084"
"19417","design","1784963"
"3201","urch","1784942"
"4734","Ġpul","1784905"
"18700","ĠRecord","1784846"
"19615","Ġthee","1784826"
"20359","Scale","1784455"
"19525","Ġeleven","1783636"
"21151","173","1783559"
"19485","Ġreign","1783454"
"13584","Ġleak","1783422"
"8222","effect","1783419"
"19120","ĠJu","1783327"
"19296","ĠThink","1783120"
"5124","Ġphosph","1783082"
"20164","ĠJimmy","1782839"
"15367","æĪĳ","1782642"
"15474","Ġbarrel","1782560"
"19791","1978","1782511"
"18939","unsafe","1782176"
"19605","Ġalike","1782102"
"19249","oval","1781905"
"19950","ĠDelhi","1781702"
"19476","Ġgarage","1781665"
"15891","Ġgi","1781611"
"19325","Ġsquares","1781547"
"19978","Ġbatteries","1781545"
"19328","Ġawkward","1781503"
"19500","ppy","1781464"
"18907","ĠChi","1781403"
"15949","Ã©d","1781248"
"20075","Ġsacred","1781188"
"19737","Ġaggregate","1781126"
"19971","Ġhockey","1781116"
"15289","OUND","1781107"
"20086","Ġslaves","1780840"
"19789","Ġmetabolites","1780800"
"6511","faces","1780277"
"19546","LF","1780063"
"15541","ĠHope","1780058"
"5952","ĠFound","1779960"
"20165","ĠVA","1779949"
"19629","ĠMarshall","1779711"
"16443","resses","1779629"
"20439","Policy","1779535"
"15724","ĠDIS","1779240"
"4004","lation","1779101"
"19459","Ġslides","1778955"
"20448","aceae","1778784"
"19744","Ġautomobile","1778613"
"14749","Nav","1778487"
"19708","Ġjack","1778474"
"22427","Nor","1778297"
"19645","Ġsimultaneous","1778282"
"19564","Ġoutlet","1778268"
"20356","Security","1778228"
"12951","ĠNic","1778151"
"19919","Ġpressures","1777900"
"19949","Ġ1963","1777862"
"19767","Ġcomplementary","1777609"
"10796","Ġmultip","1777558"
"19688","ĠSwedish","1777477"
"23173","logger","1777404"
"20425","density","1777181"
"14166","Ġstere","1777040"
"15288","Lo","1776463"
"20339","Ann","1776445"
"19266","Ġconnector","1776176"
"19208","ĠSNPs","1776064"
"15344","ĠAh","1775920"
"15531","æķ°","1775791"
"16247","fly","1775686"
"14535","ISH","1775634"
"16285","mount","1775379"
"19860","Ġsplitting","1775333"
"20300","Rearrange","1775127"
"15984","ĠTi","1775007"
"20969","events","1774995"
"17123","Ġbitter","1774813"
"16801","Empty","1774804"
"4402","operator","1774787"
"6611","typ","1774731"
"19590","Ġbail","1774613"
"19395","KO","1774559"
"16016","Ġvas","1774519"
"19588","Ġimplicated","1774294"
"19771","friendly","1773975"
"19795","Ġbrains","1773576"
"12629","iones","1773561"
"2889","Ġnat","1773487"
"18573","alkyl","1773390"
"19420","Ġinsured","1773209"
"11904","yo","1772754"
"16576","around","1772752"
"19619","ĠOkay","1772709"
"5169","eria","1772646"
"19693","Ġemploying","1772548"
"19121","ĠRoom","1772516"
"19600","Ġpublisher","1772443"
"19790","ĠNMR","1771782"
"20292","Ġadolescents","1771744"
"21361","249","1771713"
"19509","Ġcamps","1771651"
"21799","Ġah","1771620"
"19912","Ġlocate","1771594"
"20054","Âļ","1771057"
"20655","Frank","1770607"
"20226","Member","1770503"
"18594","Ð¾Ð¿","1770391"
"20131","Ġlogs","1770269"
"20649","manager","1770081"
"9374","Ġgest","1770004"
"17615","301","1769872"
"20487","239","1769707"
"19256","ĠIntelligence","1769649"
"16484","cover","1769622"
"14520","generation","1769545"
"20668","trace","1769491"
"3462","ronic","1769416"
"19682","Ġcirculating","1769364"
"15871","ĠGP","1769307"
"19915","Ġcoordination","1769098"
"18070","Ġbgcolor","1768970"
"9022","Ġment","1768955"
"19282",":</","1768939"
"19403","Ġretrospective","1768782"
"20087","1977","1768501"
"21345","226","1768475"
"21056","Contact","1767864"
"19632","Ġharmful","1767325"
"19369","aha","1767203"
"6133","ilit","1767045"
"20817","ĠØª","1766836"
"19649","Ġgenerous","1766763"
"16856","oco","1766428"
"19817","Ġstandardized","1766381"
"19958","Ġsampled","1766327"
"16532","market","1766300"
"21866","214","1766092"
"7579","Ġremark","1766063"
"19952","Ġwounds","1766027"
"19348","ĠThings","1765831"
"16152","Ġattach","1765813"
"19545","Proof","1765773"
"11180","urd","1765583"
"20026","upon","1765556"
"19837","Ġintegrate","1765466"
"19624","Ġtraveled","1765315"
"3086","anced","1765308"
"13219","ĠPsych","1764962"
"19313","Ġnotification","1764933"
"19227","Ġterrorism","1764910"
"14337","role","1764765"
"19382","Ġrefugees","1764731"
"7526","anning","1764671"
"19780","é¡","1764353"
"19947","Ġranking","1764345"
"19653","Ġembrace","1764196"
"19676","Ġauthentication","1764146"
"19811","ĠAld","1764112"
"19877","Icon","1764108"
"19859","Ġgy","1763885"
"11313","ensor","1763629"
"21390","props","1763352"
"19665","Ġcolonies","1763096"
"19388","ĠTwenty","1762997"
"19466","ĠBowl","1762982"
"20018","Ġpant","1762879"
"19890","Ġanalogous","1762790"
"19884","Ġ/><","1762592"
"19840","Ġcharts","1762095"
"19690","Ġfiltering","1761909"
"14983","anal","1761696"
"19575","Ġutilization","1761537"
"19049","Ġ,\","1761469"
"19679","Ġlightly","1761392"
"21391","""],","1761130"
"19973","Vs","1761062"
"2587","irl","1761013"
"19670","ĠTheatre","1760941"
"20990","Den","1760834"
"16514","holding","1760567"
"3723","ĠAf","1760090"
"19796","Ġmysterious","1760061"
"19801","Ġtablet","1760002"
"19868","Ġhierarchy","1759967"
"19849","Ġchromatography","1759916"
"19853","Ġaxial","1759810"
"19715","Ġresponsibilities","1759802"
"19908","Ġgraphic","1759756"
"19974","ĠRepresentative","1759643"
"17256","Ġpunct","1759330"
"20230","Ġmusicians","1759273"
"20052","Ġtire","1759215"
"19582","Ġinappropriate","1759069"
"18687","Ġdelta","1759062"
"11879","ĠRub","1758961"
"19044","302","1758903"
"5243","Ġlif","1758748"
"992","ateg","1758631"
"19703","Ġdisplaying","1758611"
"12805","ĠCost","1758351"
"14122","Ġnons","1757972"
"18672","Ġ170","1757879"
"19967","ĠStra","1757858"
"19776","Ġcombustion","1757735"
"19953","etta","1757658"
"20061","Ġstretched","1757593"
"19755","Ġmoisture","1757523"
"19602","ĠPET","1757396"
"19331","Ġheterogeneity","1757105"
"2331","ogn","1756925"
"19994","Ġfortune","1756647"
"19595","Ġrelaxed","1756503"
"3820","Ġaud","1756280"
"9084","Ġvit","1756187"
"30932","('#","1756179"
"19592","ĠJudges","1756008"
"20511","editor","1755921"
"20137","existing","1755856"
"20842","Standard","1755842"
"20180","Ġmicrobial","1755776"
"19678","Ġrevealing","1755642"
"19878","Queue","1755591"
"19661","Ġtwin","1755187"
"19696","chaft","1754657"
"5398","Ġprem","1754597"
"20523","Ġprimitive","1754395"
"19760","ĠBond","1754060"
"19848","Ġabused","1753950"
"10115","Ġgran","1753885"
"19073","ĠÎ½Î±","1753821"
"19701","ĠPolish","1753248"
"19562","\}$.","1753206"
"20371","PRO","1752998"
"17242","ĠWHERE","1752959"
"19766","fu","1752914"
"27119","ĠÃ¦","1752875"
"11711","Ġdiver","1752756"
"18402","ĠHem","1752204"
"19864","Ġinvite","1752133"
"19838","ĠParker","1752023"
"19836","Ġnotably","1751996"
"12804","Util","1751963"
"19128","ĠTree","1751852"
"28293","catch","1751757"
"17951","æĹ¥","1751752"
"19925","Ġpaused","1751709"
"21822","Single","1751468"
"9216","Ġeigen","1751456"
"19961","Ġshocked","1751334"
"13080","Ð¸Ðµ","1751332"
"19843","Ġclarity","1751005"
"20174","ĠTechnologies","1750976"
"11748","ĠTurn","1750958"
"9832","Tem","1750952"
"18984","Ġovarian","1750658"
"19436","ĠSteven","1750597"
"20397","""`","1750535"
"21092","183","1750442"
"20895","181","1750378"
"20415","many","1750326"
"15594","ĠSure","1749933"
"21309","Robert","1749930"
"18927","Ġba","1749611"
"8482","Ġsubt","1749516"
"19643","Ġmalaria","1749492"
"16807","atomic","1749436"
"20704","memory","1749395"
"20568","Binding","1748965"
"30707","ÂļÂĦ","1748797"
"13152","BV","1748653"
"19980","ĠMitchell","1748616"
"19902","Ġquarters","1748591"
"20141","Ġdare","1748532"
"19851","Ġspirits","1748345"
"19934","apple","1748189"
"13396","ÑĬ","1748042"
"15119","ismo","1747767"
"19897","ĠDeputy","1747640"
"16686","ĠDrug","1747573"
"15082","wen","1747556"
"20072","LT","1747408"
"20866","leqslant","1747282"
"20142","Ġchaos","1747218"
"21381","Fire","1747133"
"19272","Ġrental","1746486"
"19457","Ġlang","1746233"
"19614","ĠInstagram","1745971"
"20905","ATT","1745788"
"20114","Ġinterviewed","1745496"
"6916","å®","1745470"
"16451","mers","1745268"
"20163","ĠCampbell","1745160"
"16894","controlled","1745123"
"20513","these","1744958"
"20126","Ġshallow","1744801"
"20347","lm","1744641"
"19887","Ġcastle","1744475"
"20343","Ġwires","1744455"
"2633","rix","1744308"
"16923","Ġforecast","1744092"
"20035","Ġrust","1743764"
"18312","ĠPrint","1743653"
"19756","Ġlacks","1743640"
"20642","Ġcrystals","1743634"
"20022","Ġblockchain","1743324"
"14015","=""@","1743009"
"19723","Ġcheek","1742746"
"17124","great","1742631"
"20150","ĠÃ¼ber","1742526"
"19750","Ġboats","1742106"
"20088","Ġlongest","1742066"
"9593","ican","1741951"
"19768","Ġregulator","1741854"
"20229","Ġvest","1741525"
"19928","Ġtune","1741243"
"10942","Ġfasc","1741182"
"19943","Ġadmits","1740977"
"16251","ĠHu","1740756"
"20735","221","1740580"
"20016","Ġsteal","1740576"
"21149","244","1740229"
"15343","Bel","1740166"
"3341","inally","1739955"
"20920","Unknown","1739705"
"1827","Ġide","1739508"
"20046","Ġacres","1739474"
"19563","ĠException","1739379"
"20826","037","1739363"
"21351","215","1739324"
"18116","Ġ'\","1739206"
"18567","ĠAnti","1739004"
"21645","307","1738937"
"20036","Ġdepartments","1738552"
"21650","Ġwie","1738532"
"19677","Ġcatalytic","1738529"
"19421","Ġgit","1738428"
"18873","Ġ"",","1738235"
"19745","Ð¾ÑģÑĤ","1738183"
"19841","Ġimprisonment","1737883"
"14438","ÅĻ","1737840"
"20619","functions","1737817"
"19916","Ġpraise","1737423"
"15627","too","1737360"
"20208","Ġ1962","1737271"
"20200","Ġdots","1737125"
"20867","eme","1737065"
"19141","cancers","1737002"
"32315","assertEquals","1736823"
"20393","Ġhumor","1736674"
"573","----------------","1736644"
"19847","Ġfait","1736634"
"19941","ĠBurn","1736523"
"19471","Ġadherence","1736465"
"19871","ANK","1736402"
"20806","Sometimes","1736302"
"20785","227","1736283"
"15601","ĠMut","1736192"
"20121","Ġdescriptions","1736166"
"19383","ĠLiving","1735802"
"19672","ĠDrive","1735747"
"19891","rolling","1735643"
"18966","ĠGrace","1735614"
"22036","Blue","1735612"
"6547","cluding","1735368"
"20414","opa","1734574"
"5491","iced","1734374"
"20321","Ġbottles","1734348"
"12947","inners","1734300"
"20852","lev","1734079"
"21552","metadata","1734079"
"5105","Ġeth","1734076"
"19995","ĠMurray","1733860"
"19467","Lib","1733682"
"19965","Ġunchanged","1733216"
"20474","Ġascending","1733195"
"19857","ãģĪ","1733110"
"1713","____","1732981"
"19523","ĠBus","1732649"
"19945","Ġequivalence","1732569"
"14499","ĠExpl","1732496"
"7897","Ġans","1732220"
"19986","Ġdiffers","1731789"
"16447","Ġdan","1731742"
"20889","Ġdell","1731469"
"19999","Ġtremendous","1731175"
"9293","spe","1731053"
"11105","azz","1731015"
"19831","Ġsymptom","1730861"
"5261","Ġwid","1730799"
"15742","Ġoutbreak","1730623"
"14697","Ġimproper","1730577"
"19669","ĠBilly","1730419"
"20071","Ġpension","1729968"
"20023","Ġundertaken","1729938"
"9847","ĠTre","1729848"
"18342","ĠCHECK","1729825"
"19809","ĠEPA","1729388"
"19876","Ġepic","1729367"
"19883","Ġtouching","1729254"
"20604","NY","1729168"
"20009","Ġputative","1729123"
"20187","Ġmate","1728902"
"20261","although","1728690"
"19635","0007","1728323"
"20177","Ġemerge","1728028"
"14944","omed","1727771"
"20680","405","1727422"
"20196","Ġsecrets","1727400"
"20000","ĠPeace","1727270"
"20077","Ġsubsets","1727162"
"20101","Ġfailures","1726999"
"20032","Ġuncomfortable","1726857"
"20419","generated","1726657"
"21128","ĠKhan","1726414"
"16822","Bank","1726333"
"22949","CHECK","1726313"
"11351","stable","1726294"
"20239","Ġcyber","1725928"
"20051","Ġwrist","1725860"
"25371","Âĸ","1725783"
"18689","expr","1725780"
"19263","ĠRaw","1725779"
"14027","ĠBor","1725659"
"19936","Ġciting","1725657"
"19870","Ġcyclic","1725533"
"20375","Ġearnings","1725531"
"16564","seen","1725457"
"19512","Layer","1725443"
"20470","Ġtanks","1725419"
"19718","Ġgallery","1725412"
"12381","iotic","1725321"
"15897","esh","1725174"
"20722","UB","1724984"
"16762","ivities","1724700"
"20123","Ġrehabilitation","1724689"
"20093","Ġdps","1724653"
"21156","SSL","1724618"
"20117","Ġseventh","1724613"
